ID,mon,stay,freq,plan,purp1,purp2,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad9,ad10,ad_impact1,ad_impact2,ad_impact3,info1,info2,info3,info4,info5,info6,info7,info8,info9,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,type,gs,gus1,gus2,gus3,gus4,gus5,gus6,gus7,gus8,btimes,bprice,local1,local2,local3,local4,local5,slp1,hsat,slp2,bsat,slp3,slp4,slp5,slp6,slp7,prepay,pmoney,pdollar,airf,pit1,pm1,pit2,pm2,pit3,pm3,pit4,pm4,pit5,pm5,pit6,pm6,money,dollar,money1,p1,money1_1,p1_1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,sp12,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,spfav,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,ts,tus1,tus2,tus3,tus4,tus5,tus6,tus7,tus8,tus9,tus10,tus11,tus12,again,agwhy,recom,s11,s12,s13,s14,s21,s22,s23,s31,s32,s33,s34,sall,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,lc,nation,nation_o,resid,resid_o,age,educ,income,occup,gender
1517,3,3,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,9,9,9,9,9,9,9,9,9,99,9,1,0,0,0,0,1,4,0,9,0,0,0,0,0,1,140000,日圓,1,1,98000,0,0,0,0,0,0,0,0,0,0,18500,新台幣,,,,,8000,2,3000,2,2000,2,,,5500,2,0,0,0,0,1500,0,0,0,4000,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,51,52,65,69,77,801,803,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,4,1
1518,3,7,2,30,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,37000,新台幣,7000,2,"7,000",2,15000,2,5000,2,3000,2,,,7000,2,0,0,0,0,2000,0,0,0,5000,0,0,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,4,8,10,13,50,52,330,338,385,801,,,,,,,,,,,,,,,,,,,,,,,,,385,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,60,60,60,6,2,2,12,1
1519,3,4,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,5000,新台幣,0,1,5000,0,0,0,0,0,0,0,0,0,0,13000,新台幣,4000,1,"9,000",1,4000,1,3000,1,1000,1,,,1000,1,0,0,0,0,1000,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,51,52,65,77,112,115,350,801,803,,,,,,,,,,,,,,,,,,,,,,350,0,1,1,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,90,921,90,921,3,2,3,4,1
1520,3,4,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,33300,新台幣,10000,2,"10,000",2,7000,2,4000,2,2000,2,,,10300,2,8000,0,800,0,1500,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,5,8,13,14,51,65,66,77,112,114,801,803,825,,,,,,,,,,,,,,,,,,,,5,0,1,1,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,4,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,53,53,53,3,2,2,3,1
1521,3,4,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,5000,新台幣,0,1,5000,0,0,0,0,0,0,0,0,0,0,28500,新台幣,4000,2,"9,000",2,8000,2,4000,2,,,,,12500,2,10000,0,0,0,2500,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,5,13,14,65,66,77,126,127,129,801,803,,,,,,,,,,,,,,,,,,,,,,66,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,4,4,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,54,54,54,3,1,2,4,2
1522,4,3,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,10080,新台幣,0,1,10080,0,0,0,0,0,0,0,0,0,0,24650,新台幣,,,,,8160,2,4080,2,2040,2,5100,2,5270,2,0,0,0,0,2371,580,0,0,2319,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,3,4,5,9,10,52,65,66,67,77,803,,,,,,,,,,,,,,,,,,,,,,,67,0,1,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,4,5,5,5,5,5,4,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,3,4,1
1523,4,3,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,6720,新台幣,0,1,6720,0,0,0,0,0,0,0,0,0,0,16470,新台幣,3140,2,"5,712",2,7140,2,2040,2,2040,2,,,2110,2,0,0,0,0,2110,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3,4,5,52,65,66,67,77,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,4,4,5,5,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,1,2,8,11,1
1524,4,3,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,11760,新台幣,0,1,11760,0,0,0,0,0,0,0,0,0,0,13410,新台幣,,,,,7140,2,2040,2,1530,2,,,2700,2,0,0,945,0,1755,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,3,4,5,9,65,66,67,77,801,803,,,,,,,,,,,,,,,,,,,,,,,,67,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,4,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,3,3,1
1525,4,3,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,9180,新台幣,0,1,9180,0,0,0,0,0,0,0,0,0,0,20140,新台幣,,,,,8160,2,3060,2,1530,2,3060,2,4330,2,0,0,0,0,1386,0,0,0,2944,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,3,4,5,9,10,51,52,65,66,77,801,803,,,,,,,,,,,,,,,,,,,,,,66,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,4,5,5,5,5,5,4,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,3,2,3,4,2
1526,4,3,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,23840,新台幣,10710,2,"10,500",2,7140,2,2040,2,1020,2,,,2930,2,0,0,586,0,2344,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,51,52,65,66,77,801,,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,4,3,3,4,1
1527,4,4,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,3,0,9,0,0,0,0,0,1,12600,新台幣,0,1,12600,0,0,0,0,0,0,0,0,0,0,12690,新台幣,,,,,6120,2,2040,2,1020,2,,,3510,2,0,0,1158,0,2352,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,9,52,65,67,77,801,,,,,,,,,,,,,,,,,,,,,,,,,77,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,4,4,5,5,5,5,5,4,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,2,3,4,1
1528,4,3,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,8740,新台幣,0,1,8740,0,0,0,0,0,0,0,0,0,0,6510,新台幣,,,,,3060,1,1020,1,1020,1,,,1410,1,0,0,0,0,1410,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,52,65,66,77,801,803,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,5,5,5,5,5,5,5,3,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,3,2,3,3,1
1529,4,3,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,40650,新台幣,11760,2,"10,500",2,8160,2,3060,2,2040,2,5100,2,10530,2,0,0,2316,0,2318,0,0,0,5897,0,0,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,51,52,65,66,77,801,,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,4,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,5,2,4,1,1
1530,4,3,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,31670,新台幣,10080,2,"9,000",2,8160,2,3060,2,1020,2,4080,2,5270,2,0,0,0,0,2319,0,0,0,2951,0,0,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,52,65,66,77,801,,,,,,,,,,,,,,,,,,,,,,,,,66,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,5,4,5,5,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,5,2,3,4,2
1531,4,2,1,15,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,9,9,9,9,9,9,9,9,9,99,9,1,0,0,0,0,1,4,0,9,0,0,0,0,0,1,142900,日圓,1,1,100000,0,0,0,0,0,0,0,0,0,0,14020,新台幣,,,,,6120,2,2040,2,1530,2,,,4330,2,0,0,0,0,2555,0,0,0,1775,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,52,65,77,63,801,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,4,4,5,5,5,5,5,4,5,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,3,2,2,4,2
1532,4,2,2,15,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,8850,新台幣,,,,,4080,2,1020,2,,,,,3750,1,0,0,0,0,1425,0,0,0,2325,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,65,66,77,63,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,5,1,2,5,2
1533,4,3,1,30,1,0,1,1,0,0,1,1,0,0,0,0,1,1,5,10,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,3,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,204100,日圓,1,1,104000,0,0,1,39000,0,0,0,0,0,0,13560,新台幣,,,,,5100,2,,,,,6120,2,2340,2,0,0,0,0,2340,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,12,65,77,165,166,181,803,,,,,,,,,,,,,,,,,,,,,,,166,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,8,10,2
1534,4,3,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,13970,新台幣,0,1,13970,0,0,0,0,0,0,0,0,0,0,13480,新台幣,,,,,7140,2,3060,2,,,,,3280,2,0,0,951,0,2329,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,52,65,77,106,112,115,801,,,,,,,,,,,,,,,,,,,,,,,77,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,4,2
1535,4,3,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,12240,新台幣,0,1,12240,0,0,0,0,0,0,0,0,0,0,25380,新台幣,,,,,12240,2,4080,2,2040,2,,,7020,2,0,0,0,0,2317,1193,0,0,3510,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,9,10,52,65,77,63,801,808,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,4,5,5,5,5,5,4,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,3,4,4,2
1536,4,8,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,5,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,1,5,0,0,0,0,0,1,2040,新台幣,0,0,0,0,0,0,0,0,0,1,2040,0,0,30230,新台幣,14690,1,"13,000",1,6120,1,2550,1,720,1,510,1,5640,1,2820,0,0,0,2820,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,3,4,5,8,9,10,19,24,65,66,129,801,803,,,,,,,,,,,,,,,,,,,,,,9,0,1,1,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,5,5,5,4,5,5,4,5,5,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,55,55,55,2,2,3,5,2
1537,4,6,2,30,1,4,1,1,0,0,0,1,0,0,0,0,0,5,1,99,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,1,4,1,0,0,0,0,1,1020,新台幣,0,0,0,0,0,0,0,0,0,1,1020,0,0,26750,新台幣,7450,1,"5,000",1,6120,1,1020,1,720,1,2040,1,9400,1,3760,0,940,0,2820,0,0,0,1880,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,5,8,65,66,185,187,801,803,806,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,1,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,5,5,5,4,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,55,55,55,3,2,3,3,1
1538,4,6,2,30,1,4,1,0,0,0,0,1,0,0,0,0,0,5,99,99,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,1,5,0,0,0,0,0,1,510,新台幣,0,0,0,0,0,0,0,0,0,1,510,0,0,28010,新台幣,10750,1,"5,000",1,6120,1,1020,1,720,1,,,9400,1,5640,0,940,0,1880,940,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,5,8,56,65,66,803,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,808,0,1,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,5,4,5,5,5,4,5,5,5,4,5,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,55,55,55,55,3,2,2,4,2
1539,4,5,1,14,1,0,1,0,1,0,0,1,1,0,0,0,0,2,5,6,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,1,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,29840,新台幣,14160,1,"12,000",1,5100,1,2040,1,,,1020,1,7520,1,0,0,0,5640,1880,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,3,4,5,7,8,9,19,66,801,803,,,,,,,,,,,,,,,,,,,,,,,,803,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,5,5,5,5,4,5,5,5,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,55,55,55,55,2,2,2,4,2
1540,4,4,1,14,1,0,1,0,0,0,0,1,0,0,0,0,0,5,99,99,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,4,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,20460,新台幣,1,1,8170,1,3640,1,2720,0,0,0,0,0,0,4530,新台幣,,,,,1020,1,,,,,,,3510,1,0,0,1159,0,1193,0,0,0,1158,0,0,,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,5,9,65,66,77,185,295,843,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,5,5,5,5,4,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,55,55,55,5,1,3,1,1
1541,4,4,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,2,5,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,4,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,22520,新台幣,1,1,8450,1,3770,1,2810,0,0,1,940,0,0,5550,新台幣,,,,,2040,1,,,,,,,3510,1,0,0,0,0,2352,0,0,0,1158,0,0,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,5,9,19,65,66,77,185,240,801,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,5,5,5,4,5,5,4,5,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,55,55,55,6,1,8,12,1
1542,4,4,1,30,1,0,1,0,0,0,0,1,0,0,0,0,0,5,99,99,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,3,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,23540,新台幣,1,1,8930,1,3980,1,2980,0,0,1,1000,0,0,6870,新台幣,,,,,1020,1,,,,,,,5850,1,0,0,1170,0,2340,0,0,0,2340,0,0,,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,5,9,65,66,67,77,185,803,,,,,,,,,,,,,,,,,,,,,,,,,,,803,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,5,5,5,5,4,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,55,55,55,5,2,3,5,1
1543,4,6,2,14,1,4,1,0,0,0,0,1,0,0,0,0,0,5,99,99,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,21500,新台幣,3700,1,"2,000",1,6120,1,1020,1,3060,1,1020,1,6580,1,2830,0,921,1908,921,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,5,7,56,65,66,185,187,801,808,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,5,4,5,5,5,5,4,5,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,55,55,55,55,3,2,2,5,2
1544,4,5,1,30,1,0,1,0,1,0,0,1,0,0,0,0,0,5,2,99,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,1,4,0,0,0,0,0,1,510,新台幣,0,0,0,0,0,0,0,0,0,1,510,0,0,28010,新台幣,14430,1,"13,000",1,6120,1,2040,1,720,1,,,4700,1,2820,0,0,0,1880,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,3,4,5,8,9,12,19,65,66,803,820,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,5,5,4,5,5,4,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,55,55,55,2,2,8,11,1
